env_type,planning_steps,planning_percentage,planning_mode,n_seeds_all,seeds_all,reward_mean_all,reward_std_all,episode_length_mean_all,episode_length_std_all,n_seeds_ratio,seeds_ratio,reward_per_step_mean,reward_per_step_std
Maze,5,0.1,random,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,410.7,178.883230069227,10,"0,1,2,3,4,5,6,7,8,9",0.0454159592529711,0.1003719076607497
Maze,5,0.1,reward,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,402.2,195.60817978806512,10,"0,1,2,3,4,5,6,7,8,9",0.2095238095238095,0.4523558890300159
Maze,5,0.1,value,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,402.2,195.60817978806512,10,"0,1,2,3,4,5,6,7,8,9",0.2095238095238095,0.4523558890300159
Maze,5,0.2,random,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,407.6,184.80216448948863,10,"0,1,2,3,4,5,6,7,8,9",0.0527777777777777,0.1057381461704126
Maze,5,0.2,reward,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,404.0,192.08800066636127,10,"0,1,2,3,4,5,6,7,8,9",0.1731601731601731,0.4281120455437616
Maze,5,0.2,value,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,404.0,192.08800066636127,10,"0,1,2,3,4,5,6,7,8,9",0.1731601731601731,0.4281120455437616
Maze,5,0.5,random,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,401.3,197.40012664636265,10,"0,1,2,3,4,5,6,7,8,9",0.3095238095238095,0.6213327786047567
Maze,5,0.5,reward,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,402.0,196.0127546870356,10,"0,1,2,3,4,5,6,7,8,9",0.2666666666666666,0.6110100926607788
Maze,5,0.5,value,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,402.0,196.0127546870356,10,"0,1,2,3,4,5,6,7,8,9",0.2666666666666666,0.6110100926607788
Maze,5,1.0,random,10,"0,1,2,3,4,5,6,7,8,9",4.0,4.898979485566356,347.0,216.17816726024856,10,"0,1,2,3,4,5,6,7,8,9",0.2668382120349417,0.5143730888563205
Maze,5,1.0,reward,10,"0,1,2,3,4,5,6,7,8,9",5.0,5.0,296.2,214.20308121033185,10,"0,1,2,3,4,5,6,7,8,9",0.2625654923215899,0.5878542636879565
Maze,5,1.0,value,10,"0,1,2,3,4,5,6,7,8,9",5.0,5.0,296.2,214.20308121033185,10,"0,1,2,3,4,5,6,7,8,9",0.2625654923215899,0.5878542636879565
Maze,10,0.05,reward,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,407.1,185.94647079199967,10,"0,1,2,3,4,5,6,7,8,9",0.0718623481781376,0.1619717839357394
Maze,10,0.05,value,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,407.1,185.94647079199967,10,"0,1,2,3,4,5,6,7,8,9",0.0718623481781376,0.1619717839357394
Maze,10,0.1,reward,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,408.7,183.01368801267296,10,"0,1,2,3,4,5,6,7,8,9",0.0765845070422535,0.1875661127904715
Maze,10,0.1,value,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,408.7,183.01368801267296,10,"0,1,2,3,4,5,6,7,8,9",0.0765845070422535,0.1875661127904715
Maze,10,0.2,reward,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,402.2,195.6184040421555,10,"0,1,2,3,4,5,6,7,8,9",0.2588235294117647,0.6063105283164766
Maze,10,0.2,value,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,402.2,195.6184040421555,10,"0,1,2,3,4,5,6,7,8,9",0.2588235294117647,0.6063105283164766
Maze,10,0.5,reward,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,443.9,147.32715296237825,10,"0,1,2,3,4,5,6,7,8,9",0.1689761354888375,0.4992776580976176
Maze,10,0.5,value,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,443.9,147.32715296237825,10,"0,1,2,3,4,5,6,7,8,9",0.1689761354888375,0.4992776580976176
Miner,0,0.0,baseline,10,"0,1,2,3,4,5,6,7,8,9",0.3,0.6403124237432849,706.3,448.6377269022301,10,"0,1,2,3,4,5,6,7,8,9",0.0003,0.0006403124237432
Miner,5,0.05,random,10,"0,1,2,3,4,5,6,7,8,9",0.3,0.458257569495584,606.1,482.4534070767871,10,"0,1,2,3,4,5,6,7,8,9",0.0043666666666666,0.0124395873457817
Miner,5,0.05,reward,10,"0,1,2,3,4,5,6,7,8,9",0.3,0.6403124237432849,508.6,491.4654006133087,10,"0,1,2,3,4,5,6,7,8,9",0.0003,0.0006403124237432
Miner,5,0.05,value,10,"0,1,2,3,4,5,6,7,8,9",0.3,0.6403124237432849,508.6,491.4654006133087,10,"0,1,2,3,4,5,6,7,8,9",0.0003,0.0006403124237432
Miner,5,0.1,random,10,"0,1,2,3,4,5,6,7,8,9",0.5,0.6708203932499369,802.9,394.2228938050149,10,"0,1,2,3,4,5,6,7,8,9",0.0005,0.0006708203932499
Miner,5,0.1,reward,10,"0,1,2,3,4,5,6,7,8,9",0.4,0.66332495807108,609.4,478.4803444238854,10,"0,1,2,3,4,5,6,7,8,9",0.0004,0.000663324958071
Miner,5,0.1,value,10,"0,1,2,3,4,5,6,7,8,9",0.3,0.458257569495584,427.1,468.8921944327928,10,"0,1,2,3,4,5,6,7,8,9",0.0031246069719753,0.0069023876053203
Miner,5,0.2,random,10,"0,1,2,3,4,5,6,7,8,9",0.4,0.66332495807108,704.4,451.5564638004864,10,"0,1,2,3,4,5,6,7,8,9",0.0004,0.000663324958071
Miner,5,0.2,reward,10,"0,1,2,3,4,5,6,7,8,9",0.4,0.66332495807108,546.1,461.5041603279433,10,"0,1,2,3,4,5,6,7,8,9",0.0023586003181095,0.005483749043036
Miner,5,0.2,value,10,"0,1,2,3,4,5,6,7,8,9",0.4,0.66332495807108,546.1,461.5041603279433,10,"0,1,2,3,4,5,6,7,8,9",0.0023586003181095,0.005483749043036
Miner,5,0.5,random,10,"0,1,2,3,4,5,6,7,8,9",0.6,0.8,503.1,372.0705443864107,10,"0,1,2,3,4,5,6,7,8,9",0.0012351936432141,0.0017572402989684
Miner,5,0.5,reward,10,"0,1,2,3,4,5,6,7,8,9",1.2,0.9797958971132712,774.1,355.5762787363634,10,"0,1,2,3,4,5,6,7,8,9",0.0031600166770898,0.0040814783526886
Miner,5,0.5,value,10,"0,1,2,3,4,5,6,7,8,9",1.1,0.9433981132056604,681.2,402.66109819549246,10,"0,1,2,3,4,5,6,7,8,9",0.0043684673813152,0.0051959597326832
Miner,5,1.0,random,10,"0,1,2,3,4,5,6,7,8,9",1.8,3.815756805667782,377.6,360.4461679640942,10,"0,1,2,3,4,5,6,7,8,9",0.0065014885699096,0.0175573108423489
Miner,5,1.0,reward,10,"0,1,2,3,4,5,6,7,8,9",1.3,1.2688577540449522,493.0,384.8617933752323,10,"0,1,2,3,4,5,6,7,8,9",0.0026466306627769,0.0030498524241583
Miner,5,1.0,value,10,"0,1,2,3,4,5,6,7,8,9",0.8,0.7483314773547883,501.6,403.08540038061415,10,"0,1,2,3,4,5,6,7,8,9",0.0020781006005062,0.0031070321882485
Miner,10,0.05,reward,10,"0,1,2,3,4,5,6,7,8,9",0.4,0.66332495807108,620.4,466.8550524520432,10,"0,1,2,3,4,5,6,7,8,9",0.0004,0.000663324958071
Miner,10,0.05,value,10,"0,1,2,3,4,5,6,7,8,9",0.4,0.66332495807108,620.4,466.8550524520432,10,"0,1,2,3,4,5,6,7,8,9",0.0004,0.000663324958071
Miner,10,0.1,reward,10,"0,1,2,3,4,5,6,7,8,9",0.5,0.6708203932499369,806.6,387.0026356499397,10,"0,1,2,3,4,5,6,7,8,9",0.002039344262295,0.0048286199977884
Miner,10,0.1,value,10,"0,1,2,3,4,5,6,7,8,9",0.5,0.6708203932499369,806.6,387.0026356499397,10,"0,1,2,3,4,5,6,7,8,9",0.002039344262295,0.0048286199977884
Miner,10,0.2,reward,10,"0,1,2,3,4,5,6,7,8,9",0.4,0.66332495807108,727.5,421.26767025253673,10,"0,1,2,3,4,5,6,7,8,9",0.0004,0.000663324958071
Miner,10,0.2,value,10,"0,1,2,3,4,5,6,7,8,9",0.3,0.458257569495584,629.5,458.7945618683814,10,"0,1,2,3,4,5,6,7,8,9",0.0052,0.014938540758722
Miner,10,0.5,reward,10,"0,1,2,3,4,5,6,7,8,9",0.7,0.7810249675906654,869.5,281.61578435876066,10,"0,1,2,3,4,5,6,7,8,9",0.0015009009009009,0.0026198322118249
Miner,10,0.5,value,10,"0,1,2,3,4,5,6,7,8,9",0.7,0.7810249675906654,869.5,281.61578435876066,10,"0,1,2,3,4,5,6,7,8,9",0.0015009009009009,0.0026198322118249
Ninja,0,0.0,baseline,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,379.6,194.851841151168,10,"0,1,2,3,4,5,6,7,8,9",0.0053475935828877,0.0160427807486631
Ninja,5,0.05,random,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,475.6,253.45500586889185,10,"0,1,2,3,4,5,6,7,8,9",0.0012919896640826,0.003875968992248
Ninja,5,0.05,reward,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,515.0,300.76003723899225,10,"0,1,2,3,4,5,6,7,8,9",0.0075483252569359,0.0157015944575477
Ninja,5,0.05,value,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,572.5,262.2358671120333,10,"0,1,2,3,4,5,6,7,8,9",0.0047393364928909,0.0142180094786729
Ninja,5,0.1,random,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,418.9,241.54935313513056,10,"0,1,2,3,4,5,6,7,8,9",0.0114946325350949,0.0229897396422062
Ninja,5,0.1,reward,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,324.5,259.88891857868816,10,"0,1,2,3,4,5,6,7,8,9",0.007908989674023,0.0176034482248647
Ninja,5,0.1,value,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,385.1,241.97291170707516,10,"0,1,2,3,4,5,6,7,8,9",0.0089958659971858,0.0140755005165438
Ninja,5,0.2,random,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,380.9,278.9600150559216,10,"0,1,2,3,4,5,6,7,8,9",0.0088107436733426,0.0176217010780365
Ninja,5,0.2,reward,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,266.9,287.97272440285036,10,"0,1,2,3,4,5,6,7,8,9",0.0132753235162873,0.0290239957105405
Ninja,5,0.2,value,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,422.2,279.1407530261391,10,"0,1,2,3,4,5,6,7,8,9",0.0065252525252525,0.0134606865591851
Ninja,5,0.5,random,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,373.9,290.37784006359715,10,"0,1,2,3,4,5,6,7,8,9",0.0103095326180786,0.0215243836751185
Ninja,5,0.5,reward,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0,903.2,290.40000000000003,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0
Ninja,5,0.5,value,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0,903.2,290.40000000000003,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0
Ninja,5,1.0,random,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,359.3,220.34566027040336,10,"0,1,2,3,4,5,6,7,8,9",0.0072347352406081,0.0160712854311394
Ninja,5,1.0,reward,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,488.6,304.92890974782955,10,"0,1,2,3,4,5,6,7,8,9",0.0041883004499826,0.0084463964310125
Ninja,5,1.0,value,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,531.4,394.3714492708619,10,"0,1,2,3,4,5,6,7,8,9",0.0058475141808475,0.0118704380159319
Ninja,10,0.05,reward,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,401.6,273.8069392838684,10,"0,1,2,3,4,5,6,7,8,9",0.0107349223546406,0.0179027215965973
Ninja,10,0.05,value,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,398.1,303.2000824538147,10,"0,1,2,3,4,5,6,7,8,9",0.007495864350703,0.0157230327932795
Ninja,10,0.1,reward,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,397.8,273.3184223575132,10,"0,1,2,3,4,5,6,7,8,9",0.0172902705182855,0.0289278306022354
Ninja,10,0.1,value,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,361.3,324.5307535504147,10,"0,1,2,3,4,5,6,7,8,9",0.0089470154258886,0.021264182106666
Ninja,10,0.2,reward,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,487.1,321.19945516765745,10,"0,1,2,3,4,5,6,7,8,9",0.0042211867093417,0.0085738008787384
Ninja,10,0.2,value,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,350.1,187.4334281818481,10,"0,1,2,3,4,5,6,7,8,9",0.0129974503935262,0.0310828115472223
Ninja,10,0.5,reward,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0,1000.0,0.0,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0
Ninja,10,0.5,value,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0,1000.0,0.0,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0
Plunder,0,0.0,baseline,10,"0,1,2,3,4,5,6,7,8,9",0.3,0.4582575694955839,649.6,32.10358235462204,10,"0,1,2,3,4,5,6,7,8,9",0.0004513888888888,0.0006909634979907
Plunder,5,0.05,random,10,"0,1,2,3,4,5,6,7,8,9",0.7,0.6403124237432849,598.1,65.88694863172827,10,"0,1,2,3,4,5,6,7,8,9",0.0011730748668391,0.0010453471853337
Plunder,5,0.05,reward,10,"0,1,2,3,4,5,6,7,8,9",1.0,1.1832159566199232,633.8,104.34155452167654,10,"0,1,2,3,4,5,6,7,8,9",0.0013844728217397,0.00158731051802
Plunder,5,0.05,value,10,"0,1,2,3,4,5,6,7,8,9",1.7,1.7349351572897471,609.4,73.52713784719218,10,"0,1,2,3,4,5,6,7,8,9",0.0025867186336361,0.0023645428378855
Plunder,5,0.1,random,10,"0,1,2,3,4,5,6,7,8,9",1.7,1.0049875621120892,618.2,54.01999629766741,10,"0,1,2,3,4,5,6,7,8,9",0.002713211164708,0.0014768450082919
Plunder,5,0.1,reward,10,"0,1,2,3,4,5,6,7,8,9",1.3,0.9,593.6,49.41902467673761,10,"0,1,2,3,4,5,6,7,8,9",0.0021510817305619,0.0013736660517259
Plunder,5,0.1,value,10,"0,1,2,3,4,5,6,7,8,9",2.2,1.8867962264113207,577.5,91.14631095112956,10,"0,1,2,3,4,5,6,7,8,9",0.0034983283692377,0.0023891246105415
Plunder,5,0.2,random,10,"0,1,2,3,4,5,6,7,8,9",2.1,1.445683229480096,581.5,125.85646586488912,10,"0,1,2,3,4,5,6,7,8,9",0.0033320271945619,0.001976224581798
Plunder,5,0.2,reward,10,"0,1,2,3,4,5,6,7,8,9",2.5,2.247220505424423,598.4,99.69974924742787,10,"0,1,2,3,4,5,6,7,8,9",0.0039137764164122,0.0031563831592653
Plunder,5,0.2,value,10,"0,1,2,3,4,5,6,7,8,9",2.1,1.044030650891055,502.1,92.49048599720946,10,"0,1,2,3,4,5,6,7,8,9",0.0040136930574167,0.0019277499561365
Plunder,5,0.5,random,10,"0,1,2,3,4,5,6,7,8,9",4.0,1.8439088914585775,502.7,112.0955396079612,10,"0,1,2,3,4,5,6,7,8,9",0.0075439328726952,0.0027930766536796
Plunder,5,0.5,reward,10,"0,1,2,3,4,5,6,7,8,9",3.6,1.854723699099141,419.9,97.74297928751712,10,"0,1,2,3,4,5,6,7,8,9",0.0082205446807334,0.0028174792103935
Plunder,5,0.5,value,10,"0,1,2,3,4,5,6,7,8,9",3.3,2.4919871588754225,417.8,115.54116149667183,10,"0,1,2,3,4,5,6,7,8,9",0.0070849838600715,0.0040356603771045
Plunder,5,1.0,random,10,"0,1,2,3,4,5,6,7,8,9",3.5,1.3601470508735445,409.6,71.09036502930618,10,"0,1,2,3,4,5,6,7,8,9",0.0082819484874108,0.0021304700571146
Plunder,5,1.0,reward,10,"0,1,2,3,4,5,6,7,8,9",4.7,1.676305461424021,419.6,80.68110063701413,10,"0,1,2,3,4,5,6,7,8,9",0.0109988959991368,0.002534875955974
Plunder,5,1.0,value,10,"0,1,2,3,4,5,6,7,8,9",3.5,2.1095023109728985,368.2,78.81091294992083,10,"0,1,2,3,4,5,6,7,8,9",0.0090271836524026,0.0042402326886257
Plunder,10,0.05,reward,10,"0,1,2,3,4,5,6,7,8,9",0.8,1.2489995996796797,603.0,78.9430174239622,10,"0,1,2,3,4,5,6,7,8,9",0.001163230975001,0.0017291856520117
Plunder,10,0.05,value,10,"0,1,2,3,4,5,6,7,8,9",1.5,1.4317821063276353,567.1,92.8476709454793,10,"0,1,2,3,4,5,6,7,8,9",0.0024660790091799,0.0021811310558357
Plunder,10,0.1,reward,10,"0,1,2,3,4,5,6,7,8,9",1.4,1.3564659966250538,580.4,122.93022411107856,10,"0,1,2,3,4,5,6,7,8,9",0.0021207093050026,0.0015354994917104
Plunder,10,0.1,value,10,"0,1,2,3,4,5,6,7,8,9",1.3,0.7810249675906655,545.7,45.33662978210886,10,"0,1,2,3,4,5,6,7,8,9",0.0023598852422338,0.0014032725620125
Plunder,10,0.2,reward,10,"0,1,2,3,4,5,6,7,8,9",1.4,0.916515138991168,551.6,94.82004007592488,10,"0,1,2,3,4,5,6,7,8,9",0.002430545319516,0.0015958604809674
Plunder,10,0.2,value,10,"0,1,2,3,4,5,6,7,8,9",1.1,0.7,505.4,75.29966799395599,10,"0,1,2,3,4,5,6,7,8,9",0.0021384153033623,0.0012362610303881
Plunder,10,0.5,reward,10,"0,1,2,3,4,5,6,7,8,9",4.8,2.1354156504062622,443.8,98.22911991868808,10,"0,1,2,3,4,5,6,7,8,9",0.0105775687822047,0.0030749815574128
Plunder,10,0.5,value,10,"0,1,2,3,4,5,6,7,8,9",4.5,2.3769728648009427,434.7,110.61288351724676,10,"0,1,2,3,4,5,6,7,8,9",0.0098295155282401,0.0034607881390714
StarPilot,0,0.0,baseline,10,"0,1,2,3,4,5,6,7,8,9",0.5,0.806225774829855,60.6,16.936351437071682,10,"0,1,2,3,4,5,6,7,8,9",0.0069820744389709,0.0111875369729342
StarPilot,5,0.05,random,10,"0,1,2,3,4,5,6,7,8,9",0.7,1.268857754044952,60.5,16.33554406807438,10,"0,1,2,3,4,5,6,7,8,9",0.009196964017991,0.0152261136120907
StarPilot,5,0.05,reward,10,"0,1,2,3,4,5,6,7,8,9",0.7,1.1,61.3,16.852596239155556,10,"0,1,2,3,4,5,6,7,8,9",0.0096233637213651,0.0155026178008937
StarPilot,5,0.05,value,10,"0,1,2,3,4,5,6,7,8,9",0.3,0.6403124237432849,59.2,17.13359273474189,10,"0,1,2,3,4,5,6,7,8,9",0.0040833333333333,0.0081687922403906
StarPilot,5,0.1,random,10,"0,1,2,3,4,5,6,7,8,9",0.8,1.2489995996796797,64.4,18.451016232175395,10,"0,1,2,3,4,5,6,7,8,9",0.0096991183467835,0.0148600885479903
StarPilot,5,0.1,reward,10,"0,1,2,3,4,5,6,7,8,9",0.7,1.268857754044952,64.4,20.36271101793668,10,"0,1,2,3,4,5,6,7,8,9",0.0084524364524364,0.0163060958153051
StarPilot,5,0.1,value,10,"0,1,2,3,4,5,6,7,8,9",0.8,1.2489995996796797,63.1,18.528086787361502,10,"0,1,2,3,4,5,6,7,8,9",0.0096426071532936,0.0149669376919522
StarPilot,5,0.2,random,10,"0,1,2,3,4,5,6,7,8,9",0.7,0.9,60.8,17.514565367145142,10,"0,1,2,3,4,5,6,7,8,9",0.010179135030887,0.0130034606849446
StarPilot,5,0.2,reward,10,"0,1,2,3,4,5,6,7,8,9",0.5,0.806225774829855,65.1,15.181897114655994,10,"0,1,2,3,4,5,6,7,8,9",0.0069768518518518,0.0111028528338163
StarPilot,5,0.2,value,10,"0,1,2,3,4,5,6,7,8,9",1.2,1.2489995996796797,69.4,17.573844200970942,10,"0,1,2,3,4,5,6,7,8,9",0.016753925858028,0.0181667311537128
StarPilot,5,0.5,random,10,"0,1,2,3,4,5,6,7,8,9",1.6,2.0099751242241783,75.8,42.602347353168234,10,"0,1,2,3,4,5,6,7,8,9",0.0165928923650063,0.0181312008795269
StarPilot,5,0.5,reward,10,"0,1,2,3,4,5,6,7,8,9",1.6,1.624807680927192,81.0,30.815580474818255,10,"0,1,2,3,4,5,6,7,8,9",0.0197930142224718,0.0208792560213528
StarPilot,5,0.5,value,10,"0,1,2,3,4,5,6,7,8,9",1.6,2.009975124224178,74.2,18.787229705307805,10,"0,1,2,3,4,5,6,7,8,9",0.0197185233894094,0.0248001603839457
StarPilot,5,1.0,random,10,"0,1,2,3,4,5,6,7,8,9",0.8,0.9797958971132712,68.1,24.02685996962566,10,"0,1,2,3,4,5,6,7,8,9",0.0116138514233676,0.0142374137187859
StarPilot,5,1.0,reward,10,"0,1,2,3,4,5,6,7,8,9",1.5,2.0615528128088303,82.2,26.02998271224935,10,"0,1,2,3,4,5,6,7,8,9",0.0153764201795861,0.0208812916696127
StarPilot,5,1.0,value,10,"0,1,2,3,4,5,6,7,8,9",0.8,1.2489995996796797,77.1,33.345014619879834,10,"0,1,2,3,4,5,6,7,8,9",0.0101940883190883,0.0167758390571143
StarPilot,10,0.05,reward,10,"0,1,2,3,4,5,6,7,8,9",0.3,0.6403124237432849,60.5,16.841912005470164,10,"0,1,2,3,4,5,6,7,8,9",0.003764954257565,0.0075631308515124
StarPilot,10,0.05,value,10,"0,1,2,3,4,5,6,7,8,9",0.6,0.916515138991168,59.7,16.900000000000002,10,"0,1,2,3,4,5,6,7,8,9",0.0089240257580796,0.0141125451249533
StarPilot,10,0.1,reward,10,"0,1,2,3,4,5,6,7,8,9",0.5,0.806225774829855,61.7,17.170032032585144,10,"0,1,2,3,4,5,6,7,8,9",0.0066747235482506,0.0108037321203012
StarPilot,10,0.1,value,10,"0,1,2,3,4,5,6,7,8,9",0.6,1.2806248474865698,62.5,18.24417715327277,10,"0,1,2,3,4,5,6,7,8,9",0.0078916827852998,0.015843931278818
StarPilot,10,0.2,reward,10,"0,1,2,3,4,5,6,7,8,9",0.7,1.268857754044952,60.7,16.031531430278267,10,"0,1,2,3,4,5,6,7,8,9",0.0090372474747474,0.0152348432657621
StarPilot,10,0.2,value,10,"0,1,2,3,4,5,6,7,8,9",0.8,1.2489995996796797,64.7,19.45276329985023,10,"0,1,2,3,4,5,6,7,8,9",0.0095290354252775,0.0153222770017776
StarPilot,10,0.5,reward,10,"0,1,2,3,4,5,6,7,8,9",1.3,1.6763054614240211,70.0,19.026297590440446,10,"0,1,2,3,4,5,6,7,8,9",0.0152785620176924,0.019274079620683
StarPilot,10,0.5,value,10,"0,1,2,3,4,5,6,7,8,9",1.3,1.6763054614240211,70.0,19.026297590440446,10,"0,1,2,3,4,5,6,7,8,9",0.0152785620176924,0.019274079620683
