run_id,run_name,env_type,planning_steps,planning_percentage,planning_mode,seed,episode_length,final_reward,reward_per_step
i3ecls8n,CaveFlyer_5_roll_0_inner_0.1_pct_1_max_random_seed_5_time_2026-04-09_17-51-31,CaveFlyer,5,0.1,random,5,1000.0,0.0,0.0
rowyecj9,CaveFlyer_5_roll_0_inner_0.1_pct_1_max_random_seed_6_time_2026-04-09_17-52-11,CaveFlyer,5,0.1,random,6,11.0,0.0,0.0
lh3yz4dd,CaveFlyer_5_roll_0_inner_0.1_pct_1_max_random_seed_7_time_2026-04-09_17-52-21,CaveFlyer,5,0.1,random,7,1000.0,0.0,0.0
b7rs2d53,CaveFlyer_5_roll_0_inner_0.1_pct_1_max_random_seed_8_time_2026-04-09_17-52-55,CaveFlyer,5,0.1,random,8,1000.0,0.0,0.0
k32en5ev,CaveFlyer_5_roll_0_inner_0.1_pct_1_max_random_seed_9_time_2026-04-09_17-53-29,CaveFlyer,5,0.1,random,9,1000.0,0.0,0.0
23syuejy,CaveFlyer_5_roll_0_inner_0.2_pct_1_max_random_seed_0_time_2026-04-09_17-54-03,CaveFlyer,5,0.2,random,0,1000.0,0.0,0.0
3hp7ktoz,CaveFlyer_5_roll_0_inner_0.2_pct_1_max_random_seed_1_time_2026-04-09_17-54-38,CaveFlyer,5,0.2,random,1,1000.0,0.0,0.0
t3y2tqrs,CaveFlyer_5_roll_0_inner_0.2_pct_1_max_random_seed_2_time_2026-04-09_17-55-12,CaveFlyer,5,0.2,random,2,1000.0,0.0,0.0
k4wu7bb0,CaveFlyer_5_roll_0_inner_0.2_pct_1_max_random_seed_3_time_2026-04-09_17-55-46,CaveFlyer,5,0.2,random,3,1000.0,0.0,0.0
b4xspck7,CaveFlyer_5_roll_0_inner_0.2_pct_1_max_random_seed_4_time_2026-04-09_17-56-26,CaveFlyer,5,0.2,random,4,1000.0,0.0,0.0
cr30tgcq,CaveFlyer_5_roll_0_inner_0.2_pct_1_max_random_seed_5_time_2026-04-09_17-57-00,CaveFlyer,5,0.2,random,5,1000.0,0.0,0.0
7wdn4vf4,CaveFlyer_5_roll_0_inner_0.2_pct_1_max_random_seed_6_time_2026-04-09_17-57-35,CaveFlyer,5,0.2,random,6,11.0,0.0,0.0
0hklqids,CaveFlyer_5_roll_0_inner_0.2_pct_1_max_random_seed_7_time_2026-04-09_17-57-45,CaveFlyer,5,0.2,random,7,1000.0,0.0,0.0
wsrut6gc,CaveFlyer_5_roll_0_inner_0.2_pct_1_max_random_seed_8_time_2026-04-09_17-58-21,CaveFlyer,5,0.2,random,8,424.0,10.0,0.02358490566037736
t6qn9kgt,CaveFlyer_5_roll_0_inner_0.2_pct_1_max_random_seed_9_time_2026-04-09_17-58-42,CaveFlyer,5,0.2,random,9,283.0,10.0,0.0353356890459364
k80qprka,CaveFlyer_5_roll_0_inner_0.5_pct_1_max_random_seed_0_time_2026-04-09_17-59-00,CaveFlyer,5,0.5,random,0,1000.0,0.0,0.0
mp0qq0kn,CaveFlyer_5_roll_0_inner_0.5_pct_1_max_random_seed_1_time_2026-04-09_17-59-39,CaveFlyer,5,0.5,random,1,1000.0,0.0,0.0
17yfmcik,CaveFlyer_5_roll_0_inner_0.5_pct_1_max_random_seed_2_time_2026-04-09_18-00-15,CaveFlyer,5,0.5,random,2,1000.0,0.0,0.0
bzla5c09,CaveFlyer_5_roll_0_inner_0.5_pct_1_max_random_seed_3_time_2026-04-09_18-00-56,CaveFlyer,5,0.5,random,3,1000.0,0.0,0.0
fenchzzf,CaveFlyer_5_roll_0_inner_0.5_pct_1_max_random_seed_4_time_2026-04-09_18-01-37,CaveFlyer,5,0.5,random,4,173.0,0.0,0.0
